58.3377,43.5018,30.0594,22.1369,0.167141,0.171109,0.26633,0.312787,45.9963,41.3735,59.8851,44.81,0.311541,0.375032,0.133327,0.140235,0.335375,0.164935,0.296537,0.295629,0.27965,0.114273,9.64278,9.87377,-1,6.55796,1.49072,0.502816,0.960243,13.9759,0.0268641,0.177428,0.00715961,0.120311,0.0219159,0.0831747,0.0101294,0.239596,0.018481,0.0321212,0.0104304,0.059502,391.663,773.534,258.118
54.1296,20.266,29.5779,30.3923,0.155359,0.144841,0.172815,0.251352,38.6912,54.2273,45.314,48.3664,0.31294,0.334701,0.22666,0.213423,0.306996,0.207233,0.166483,0.283578,0.366429,0.30168,11.4434,10.898,-1,6.3932,1.06291,0.7953,1.29738,13.0575,0.0143705,0.293229,0.00591284,0.242502,0.00851853,0.0173714,0.0104686,0.274427,0.0213279,0.113983,0.0150673,0.231309,690.931,616.168,543.598
45.3044,12.2075,38.6555,50.9003,0.313503,0.347496,0.143446,0.286159,53.5328,41.5561,48.753,64.4563,0.245572,0.300078,0.168557,0.240009,0.304012,0.314566,0.149188,0.296627,0.263046,0.266074,11.7003,11.0761,-1,11.6704,1.98147,1.14848,1.15324,14.896,0.0252232,0.222656,0.00633108,0.202519,0.0275499,0.0197221,0.00948981,0.1545,0.0271443,0.230307,0.00423051,0.231646,448.016,264.483,356.122
41.1271,46.8002,44.9748,24.9843,0.270406,0.251651,0.21887,0.358184,56.8016,47.1231,35.894,43.2187,0.379316,0.301583,0.349313,0.360016,0.337289,0.249458,0.328064,0.283237,0.3032,0.133003,11.7141,10.2263,-1,7.01532,1.30784,1.31778,1.78813,15.7124,0.00513108,0.249089,0.00165122,0.215717,0.013109,0.0742265,0.0204903,0.122743,0.0250852,0.0608847,0.00915266,0.173383,391.034,844.559,704.223
50.584,49.2736,28.8549,28.5976,0.348717,0.159271,0.245402,0.262626,32.3451,36.326,37.2223,47.184,0.219363,0.39979,0.266486,0.328921,0.389255,0.179172,0.130958,0.178864,0.299611,0.186738,10.5304,9.96814,-1,10.6573,0.912093,1.74363,0.898234,10.1085,0.0294544,0.267781,0.00236811,0.204207,0.0220827,0.105735,0.00785119,0.0939547,0.00804867,0.155612,0.00556583,0.0724773,195.721,262.047,421.085
48.6762,11.4921,44.4185,36.8756,0.158603,0.173244,0.198614,0.165782,39.8869,60.8027,41.5243,61.2167,0.347352,0.346187,0.145078,0.300105,0.277369,0.263548,0.231809,0.24404,0.326975,0.189162,10.9811,10.4828,-1,6.26148,0.807075,0.537107,1.76535,15.2731,0.00783681,0.234215,0.0016739,0.0711988,0.0220531,0.128935,0.0154651,0.202825,0.0240263,0.0392094,0.013159,0.114859,182.916,744.825,658.849
46.2166,13.1174,50.4993,25.4887,0.296961,0.332284,0.251562,0.207322,54.2779,40.6202,54.3225,49.4723,0.250832,0.317184,0.389266,0.266334,0.250737,0.267954,0.332371,0.398379,0.359466,0.326069,8.92877,9.61373,-1,7.67314,1.19047,1.51893,1.57727,13.9417,0.00556989,0.219349,0.00166043,0.0417201,0.0233321,0.165303,0.00774564,0.184128,0.0163192,0.231686,0.0144387,0.196133,492.417,670.474,387.824
35.252,25.3402,44.8576,37.9385,0.360642,0.370395,0.17695,0.307358,55.9051,45.1092,41.1232,44.3985,0.233361,0.280511,0.28761,0.190726,0.333194,0.265212,0.34014,0.184801,0.352311,0.316374,10.6264,9.94243,-1,10.4228,1.02054,1.50523,1.00735,11.6848,0.0165973,0.279801,0.00578454,0.141831,0.0152003,0.0291747,0.0236532,0.0791252,0.00759433,0.249026,0.00550608,0.283581,416.317,715.235,319.335
55.3398,18.8475,51.6876,53.0933,0.348571,0.21506,0.326392,0.36265,36.3295,42.0288,39.5998,46.9169,0.219578,0.283357,0.178803,0.325705,0.367344,0.169372,0.11149,0.318467,0.393834,0.296723,10.5632,10.8497,-1,8.19824,0.95244,0.467853,1.29547,14.7181,0.00732922,0.157609,0.0080418,0.145299,0.0245019,0.0649974,0.00341767,0.277307,0.00781782,0.223179,0.0101466,0.0607871,389.489,581.093,665.539
37.0639,29.1259,37.3984,42.1493,0.288687,0.252324,0.223538,0.181228,60.6163,51.7229,35.4103,33.9794,0.338367,0.350923,0.220164,0.235559,0.302921,0.272679,0.131641,0.224286,0.363932,0.339688,9.42949,9.15996,-1,6.47876,1.95251,1.52595,0.605608,14.3844,0.00938565,0.0694334,0.00384011,0.183494,0.0270019,0.0200317,0.0226564,0.286058,0.0191062,0.0826884,0.00821846,0.231442,299.07,794.355,268.885
30.9739,38.8703,53.3917,41.1992,0.147994,0.390453,0.299687,0.374085,54.6923,58.3402,36.8152,57.9423,0.239361,0.311437,0.376751,0.271979,0.311415,0.225426,0.359235,0.278041,0.320371,0.228162,10.5739,11.5009,-1,10.5849,1.81633,1.15625,1.51197,16.9581,0.00927386,0.237756,0.00252019,0.056642,0.0286236,0.0196282,0.0221419,0.161969,0.0184365,0.181304,0.00205736,0.140777,196.571,627.7,641.085
36.1408,24.1609,53.4264,56.399,0.245843,0.160773,0.267261,0.292868,60.7294,61.595,58.3132,36.1765,0.352159,0.333342,0.142147,0.172652,0.319978,0.311467,0.313867,0.356274,0.304618,0.18876,9.872,9.59328,-1,10.2648,1.92443,1.13594,1.75017,10.6829,0.0213428,0.157554,0.00866827,0.191044,0.0121757,0.119686,0.0196896,0.153451,0.00733583,0.0525956,0.00706837,0.178949,254.169,386.04,594.664
32.5318,29.9316,41.1235,38.4505,0.250425,0.16834,0.141461,0.246898,54.7673,49.3711,46.1343,38.6014,0.303236,0.323001,0.30106,0.310283,0.362154,0.253985,0.262626,0.27155,0.370163,0.131108,10.2971,9.50963,-1,6.4762,1.5826,1.72891,1.2125,14.1081,0.0215474,0.103884,0.00493854,0.0612888,0.0220437,0.0888065,0.0183939,0.193543,0.0121033,0.238926,0.00384541,0.108842,509.796,392.173,676.28
35.5466,28.2668,30.9205,36.4699,0.337689,0.332953,0.196289,0.271148,55.8489,60.4222,60.5891,33.7517,0.243832,0.368133,0.313524,0.235085,0.37652,0.183891,0.293219,0.157165,0.373144,0.328195,10.007,9.84191,-1,9.68364,1.43227,1.0357,1.24195,10.3889,0.0290885,0.119774,0.00214449,0.258078,0.0123194,0.0401836,0.0205672,0.145794,0.0184966,0.173342,0.00104842,0.242723,293.612,215.092,386.395
38.0745,38.296,42.5119,31.8843,0.33641,0.343951,0.299294,0.241177,51.3368,52.893,47.878,52.1882,0.349882,0.376523,0.359695,0.385498,0.364998,0.178323,0.330119,0.233501,0.381625,0.116832,9.49538,9.35541,-1,6.48824,1.94719,0.977176,1.79829,10.2768,0.0183776,0.201651,0.00477245,0.205078,0.0147005,0.0337595,0.0195003,0.269167,0.0164754,0.28583,0.00151192,0.273172,456.985,384.445,479.271
59.4237,15.3846,42.4883,23.6656,0.266401,0.179726,0.112163,0.34417,55.2107,60.5341,33.7664,60.185,0.345694,0.36869,0.318169,0.310552,0.325337,0.205237,0.33357,0.256631,0.301849,0.334618,11.1534,10.6086,-1,9.53405,1.25519,0.81114,1.47629,11.3528,0.00534543,0.262024,0.00246889,0.176132,0.0137473,0.0290919,0.0078503,0.100496,0.0152882,0.157941,0.00870022,0.0724088,309.506,235.765,649.375
33.0679,45.054,32.1163,33.8669,0.237577,0.235848,0.262543,0.241094,50.7373,52.1023,59.9881,38.4874,0.240088,0.292548,0.233653,0.212053,0.266194,0.240748,0.256586,0.142243,0.275596,0.172968,9.88536,10.2083,-1,8.24179,1.0448,1.24156,1.75833,13.1743,0.0243575,0.294509,0.00623583,0.138741,0.0144139,0.0868951,0.0103228,0.0727618,0.0120564,0.249568,0.014755,0.219902,214.988,428.902,370.955
33.1026,18.6872,41.7777,58.0641,0.337731,0.295948,0.291858,0.153233,39.6721,48.3161,39.068,36.4656,0.339964,0.364579,0.134957,0.239127,0.316489,0.318261,0.158837,0.219321,0.361448,0.303171,11.1264,10.7271,-1,10.2961,0.970168,0.877534,1.55704,11.5898,0.0276215,0.215678,0.00857306,0.0364615,0.0236902,0.0728263,0.0220621,0.189148,0.0185875,0.198418,0.00803872,0.215004,206.248,211.134,667.7
38.621,45.0125,36.4096,42.6846,0.32498,0.221571,0.139347,0.275383,39.593,51.0269,43.9066,47.3044,0.312858,0.372696,0.366744,0.305937,0.286692,0.198734,0.274894,0.265649,0.341282,0.306003,11.0529,10.5649,-1,11.6115,1.32898,1.57441,1.49237,12.7287,0.0190285,0.185082,0.00143857,0.120119,0.0254603,0.092127,0.0112827,0.214193,0.0192988,0.221918,0.00474533,0.181164,336.674,514.581,371.472
35.6173,10.0037,36.3733,30.4872,0.178626,0.206823,0.222526,0.232973,36.5544,40.1235,49.9341,42.0563,0.268559,0.343422,0.320766,0.27392,0.287333,0.173306,0.20295,0.385254,0.384257,0.135075,9.79356,9.65,-1,8.68493,1.45758,1.73939,0.985629,10.4188,0.0285096,0.19479,0.000702036,0.0929089,0.00960491,0.045985,0.00753672,0.144668,0.0254061,0.0992392,0.00182159,0.0534481,422.297,333.863,609.718
58.3331,15.5987,29.5313,26.925,0.159724,0.269482,0.341587,0.375589,52.0796,45.1035,58.9615,53.6845,0.285629,0.326,0.315029,0.31675,0.3004,0.179455,0.244016,0.268495,0.319125,0.320263,11.1238,10.9947,-1,9.82856,1.1955,0.814066,1.63141,16.329,0.0159926,0.238676,0.00156042,0.168501,0.0206696,0.0269755,0.0163566,0.0776121,0.0251635,0.0961981,0.0121969,0.219943,712.093,692.532,342.215
30.9371,55.9739,28.9126,40.3986,0.225444,0.346139,0.236407,0.287993,52.3769,49.217,61.251,61.8762,0.346377,0.343147,0.212395,0.169885,0.287704,0.269378,0.331204,0.278166,0.385539,0.331477,9.31051,9.44796,-1,9.44812,1.52747,1.63493,1.01506,11.9123,0.0160693,0.282809,0.00599103,0.060349,0.0185895,0.057494,0.0156087,0.155456,0.0174231,0.201582,0.00904123,0.207663,160.631,873.133,707.094
